"index_no","property_address","bedrooms","bathrooms","agent_name","area_code","telephone","price","media_description","media_category_id","media_category_url","media_video_type","mls_number","property_type","building_stories","interior_size","exterior_size","agent_id","corporation_name","agent_position","org_name","org_address","org_id","org_type","org_ph_no","org_designation","prop_zone_type","prop_parking","prop_parking_space","prop_type","province_name","latitude","longitude","postcode"
114,"662 2ND DUGG HILL Road|Quinte West, Ontario K0K1B0",3,1,"Patricia Guernsey",613,9666060,524900,"VideoTourWebsite",2,"https://youriguide.com/662_2nd_dug_hill_rd_quinte_west_on/","iGuide","40441784","House",1,"1293.2300",NULL,1433780,NULL,"Salesperson","Royal LePage ProAlliance Realty, Brokerage","357 B Front Street|Belleville, Ontario K8N2Z9",286253,"Firm",9666060,NULL,NULL,"Attached Garage",NULL,"Single Family","Ontario","44.10843744","-77.61198965","K0K1B0"
130,"24 MATHESON Crescent|Innerkip, Ontario N0J1M0",2,2,"Fran Wicklum",519,5352380,769900,"VideoTourWebsite",2,"https://youriguide.com/the_rosseau_matheson_cres_innerkip_on/","iGuide","40441794","House",1,"1300.0000",NULL,1397039,NULL,"Broker","Century 21 Heritage House Ltd Brokerage","865 DUNDAS STREET|WOODSTOCK, Ontario N4S1G8",48617,"Firm",5395646,NULL,NULL,"Attached Garage",NULL,"Single Family","Ontario","43.20301521","-80.69291471","N0J1M0"
202,"5158 Owlstone Pl|Nanaimo, British Columbia V9T0B4",6,3,"Curtis Simmons",250,3272288,1050000,"VideoTourWebsite",2,"https://my.matterport.com/show/?m=fj151FPJgdG&brand=0","Matterport","934518","House",NULL,"2692 sqft",NULL,1955622,NULL,NULL,"eXp Realty","#2 - 3179 Barons Rd|Nanaimo, British Columbia V9T5W5",284509,"Firm",8176506,NULL,"Residential",NULL,NULL,"Single Family","British Columbia","49.22124019","-124.00778586","V9T0B4"
277,"631 Avalon Rd|Victoria, British Columbia V8V1B8",1,3,"Michael McMullen",250,8818225,1139000,"VideoTourWebsite",2,"https://vimeo.com/838039086","Vimeo","934585","Duplex",NULL,"2194 sqft",NULL,1437211,NULL,"Personal Real Estate Corporation","RE/MAX Camosun","4440 Chatterton Way|Victoria, British Columbia V8X5J2",53078,"Firm",7443301,NULL,"Duplex",NULL,NULL,"Single Family","British Columbia","48.41529854","-123.36826635","V8V1B8"
145,"5355 Lanchaster Rd|Duncan, British Columbia V9L6G2",4,3,"Dan Johnson",250,7094987,939000,"VideoTourWebsite",2,"https://youtu.be/J884AZzFdPY","Youtube","934711","House",NULL,"2509 sqft",NULL,1646111,NULL,"Personal Real Estate Corporation","Pemberton Holmes Ltd. (Dun)","23 Queens Road|Duncan, British Columbia V9L2W1",131052,"Firm",7468123,NULL,"Residential",NULL,NULL,"Single Family","British Columbia","48.76671369","-123.77210235","V9L6G2"
203,"319 2815 Departure Bay Rd|Nanaimo, British Columbia V9S3P4",2,1,"Michael Peterson",250,7567653,399900,NULL,NULL,NULL,NULL,"935183","Apartment",NULL,"985 sqft",NULL,1435514,NULL,"Personal Real Estate Corporation","RE/MAX of Nanaimo","#1 - 5140 Metral Drive|Nanaimo, British Columbia V9T2K8",131042,"Firm",7511223,NULL,"Multi-Family",NULL,NULL,"Single Family","British Columbia","49.20445497","-123.9704011","V9S3P4"
204,"2268 Jingle Pot Rd|Nanaimo, British Columbia V9R6T6",4,3,"Derek Gillette",250,5853322,799800,"AlternateFeatureSheetWebsite",1,"https://derekgillette.com/properties/2268JinglePotRd",NULL,"935253","House",NULL,"2490 sqft",NULL,1435561,NULL,"Personal Real Estate Corporation","eXp Realty","#2 - 3179 Barons Rd|Nanaimo, British Columbia V9T5W5",284509,"Firm",8176506,NULL,"Residential",NULL,NULL,"Single Family","British Columbia","49.17164463","-123.99613199","V9R6T6"
205,"50 Panorama Cres|Campbell River, British Columbia V9W3S7",4,2,"Susan Mallinson",250,2863293,585000,NULL,NULL,NULL,NULL,"935305","House",NULL,"1958 sqft",NULL,1479789,NULL,NULL,"Royal LePage Advance Realty","972 Shoppers Row|Campbell River, British Columbia V9W2C5",52833,"Firm",2863293,NULL,"Residential",NULL,NULL,"Single Family","British Columbia","50.00835094","-125.24551756","V9W3S7"
295,"159 1720 DUFFERIN Cres|Nanaimo, British Columbia V9S0B9",3,3,"Peter Watts",250,7094007,620000,NULL,NULL,NULL,NULL,"935314","Row / Townhouse",NULL,"1247 sqft",NULL,2110632,NULL,NULL,"Pemberton Holmes Ltd. (Dun)","23 Queens Road|Duncan, British Columbia V9L2W1",131052,"Firm",7468123,NULL,"Residential",NULL,NULL,"Single Family","British Columbia","49.1841307","-123.97850065","V9S0B9"
147,"505 Arbutus Bay Rd|Fanny Bay, British Columbia V0R1W0",3,2,"Susan Forrest",250,9479900,2338000,"VideoTourWebsite",2,"https://mpembed.com/show/?m=ydfF7armroG&mpu=590&mpv=2","Other","935337","House",NULL,"2202 sqft",NULL,1436045,NULL,"Personal Real Estate Corporation","Royal LePage Parksville-Qualicum Beach Realty (PK)","173 West Island Hwy|Parksville, British Columbia V9P2H1",130998,"Firm",2484321,NULL,"Other","Carport",6,"Single Family","British Columbia","49.47681946","-124.79679788","V0R1W0"
195,"303 1531 Elford St|Victoria, British Columbia V8R3X9",1,1,"Adrian Langereis",250,8816000,629000,"VideoTourWebsite",2,"https://www.youtube.com/watch?v=YpLiV6wXU9M","Youtube","935346","Apartment",NULL,"803 sqft",NULL,1571599,NULL,"Personal Real Estate Corporation","Real Broker B.C. Ltd.","200-535 Yates Street|Victoria, British Columbia V8W2Z6",293754,"Firm",8288447,NULL,"Multi-Family","Underground",1,"Single Family","British Columbia","48.42707137","-123.34117981","V8R3X9"
278,"6926 Ridgecrest Rd|Sooke, British Columbia V9Z0L2",6,3,"Shayne Fedosenko",250,7048711,1099000,NULL,NULL,NULL,NULL,"935350","House",NULL,"2869 sqft",NULL,1436853,NULL,NULL,"Maxxam Realty Ltd.","#114 - 967 Whirlaway Crescent|Victoria, British Columbia V9B0Y1",280182,"Firm",9403133,NULL,"Residential",NULL,NULL,"Single Family","British Columbia","48.39110243","-123.74390645","V9Z0L2"
279,"3725 Frigate Rd|Pender Island, British Columbia V0N2M0",3,2,"Heather Regan",250,6823833,740000,"VideoTourWebsite",2,"https://my.matterport.com/show/?m=6iN1jjiYAee","Matterport","935355","House",NULL,"1800 sqft",NULL,2078818,NULL,NULL,"Macdonald Realty Victoria","755 Humboldt St|Victoria, British Columbia V8W1B1",184238,"Firm",3885882,NULL,"Unknown","Stall",2,"Single Family","British Columbia","48.76947403","-123.28999623","V0N2M0"
296,"5510 Riverbottom Rd W|Duncan, British Columbia V9L6H8",3,5,"Michael O'Callaghan",250,7102096,1499000,NULL,NULL,NULL,NULL,"935357","House",NULL,"5022 sqft",NULL,1999114,NULL,NULL,"RE/MAX Island Properties","472 Trans Canada Highway|Duncan, British Columbia V9L3R6",131037,"Firm",7487200,NULL,"Residential",NULL,NULL,"Single Family","British Columbia","48.77068071","-123.8719849","V9L6H8"
148,"1080 Pillar Rd|Qualicum Beach, British Columbia V9K1X4",5,3,"Kirk Walper",250,2284275,1475000,NULL,NULL,NULL,NULL,"935363","House",NULL,"2939 sqft",NULL,1897929,NULL,"Personal Real Estate Corporation","Royal LePage Parksville-Qualicum Beach Realty (PK)","173 West Island Hwy|Parksville, British Columbia V9P2H1",130998,"Firm",2484321,NULL,"Unknown",NULL,NULL,"Single Family","British Columbia","49.3346399","-124.46401077","V9K1X4"
280,"27 Cypress St|Nanaimo, British Columbia V9S0A1",3,4,"Josh Wood",250,8161957,875000,"VideoTourWebsite",2,"https://youtu.be/l8mHd8yW7BA","Youtube","935365","Row / Townhouse",NULL,"1357 sqft",NULL,2050778,NULL,"Personal Real Estate Corporation","Real Broker B.C. Ltd.","200-535 Yates Street|Victoria, British Columbia V8W2Z6",293754,"Firm",8288447,NULL,"Residential","Underground",3,"Single Family","British Columbia","49.17986981","-123.94460928","V9S0A1"
253,"102 311 Mt. Benson St|Nanaimo, British Columbia V9S1B7",1,1,"Chris Andrusco",250,2406922,329000,NULL,NULL,NULL,NULL,"935371","Apartment",NULL,"537 sqft",NULL,1435544,NULL,NULL,"RE/MAX of Nanaimo","#1 - 5140 Metral Drive|Nanaimo, British Columbia V9T2K8",131042,"Firm",7511223,NULL,"Multi-Family",NULL,NULL,"Single Family","British Columbia","49.17457097","-123.9474569","V9S1B7"
149,"100 253 Victoria Rd|Nanaimo, British Columbia V9R4P8",2,4,"Stephanie Cushing",250,7511223,605900,NULL,NULL,NULL,NULL,"935374","Row / Townhouse",NULL,"1516 sqft",NULL,2005655,NULL,NULL,"RE/MAX of Nanaimo","#1 - 5140 Metral Drive|Nanaimo, British Columbia V9T2K8",131042,"Firm",7511223,NULL,"Multi-Family","Garage",2,"Single Family","British Columbia","49.15620106","-123.93502659","V9R4P8"
95,"54 Rue des Ormes O.|Saint-Philippe, Quebec J0L2K0",4,1,"Alex Thibodeau",514,6602066,724000,"AlternateFeatureSheetWebsite",1,"https://passerelle.centris.ca/redirect.aspx?CodeDest=REMAX&NoMLS=9378054&Lang=E",NULL,"9378054","House",2,NULL,NULL,2101283,NULL,"Residential Real Estate Broker","RE/MAX PLATINE - LA PRAIRIE","210 - 1125 ch. Saint-Jean |La Prairie, Quebec J5R2L6",88219,"Firm",4443456,"Real Estate Agency","Residential","Garage",1,"Single Family","Quebec","45.35768892","-73.47961289","J0L2K0"
94,"1233 Rue Granier|Pointe-Lebel, Quebec G0H1N0",2,1,"Denevan Dugas",418,2975314,148750,"AlternateFeatureSheetWebsite",1,"https://passerelle.centris.ca/redirect.aspx?CodeDest=VIACAPITALE&NoMLS=9686629&Lang=E",NULL,"9686629","House",1,"749.6 sqft",NULL,2128404,NULL,"Residential Real Estate Broker","VIA CAPITALE HORIZON - Baie-Comeau","928 rue de Puyjalon |Baie-Comeau, Quebec G5C1N1",286968,"Firm",2956047,"Real Estate Agency","Residential","Detached Garage, Garage, Other",9,"Single Family","Quebec","49.11523882","-68.18157215","G0H1N0"
175,"120 Willowbrook Close NW|Airdrie, Alberta T4B2J5",3,3,"Aleksey Olegovich Julanov",403,6175780,524900,NULL,NULL,NULL,NULL,"A2042084","House",1,"1091.1 sqft",NULL,1879250,NULL,"Associate","RE/MAX FIRST","115, 8820 BLACKFOOT TRAIL S.E.|CALGARY, Alberta T2J3J1",54575,"Firm",2782900,NULL,NULL,"Attached Garage (2)",4,"Single Family","Alberta","51.294122417","-114.024488505","T4B2J5"
177,"532 Lake Moraine Green SE|Calgary, Alberta T2J3A3",5,4,"Jamie Newton",403,8379300,2795000,"VideoTourWebsite",2,"https://youriguide.com/532_lake_moraine_green_se_calgary_ab/","iGuide","A2056051","House",2,"3356 sqft",NULL,1845103,NULL,"Associate","RE/MAX FIRST","115, 8820 BLACKFOOT TRAIL S.E.|CALGARY, Alberta T2J3J1",54575,"Firm",2782900,NULL,NULL,"Garage, Heated Garage, Attached Garage (3)",6,"Single Family","Alberta","50.940561384","-114.054657184","T2J3A3"
41,"33 Yorkville Green SW|Calgary, Alberta T2X4J8",3,4,"Mike Hickey",403,8700888,610000,"VideoTourWebsite",2,"https://youriguide.com/33_yorkville_green_sw_calgary_ab/","iGuide","A2057401","House",2,"1782.18 sqft",NULL,2026188,NULL,"Associate","FIRST PLACE REALTY","300-1822 10TH AVENUE SW|CALGARY, Alberta T3C0J8",54716,"Firm",5478401,NULL,NULL,"Attached Garage (1)",2,"Single Family","Alberta","50.875937036","-114.076045591","T2X4J8"
254,"722 36 Street NW|Calgary, Alberta T2N3A6",4,4,"Ashley McKay",403,5420386,999900,NULL,NULL,NULL,NULL,"A2058485","Duplex",2,"1812.66 sqft",NULL,1919469,NULL,"Associate","RE/MAX REAL ESTATE (CENTRAL)","5211 4 Street NE|CALGARY, Alberta T2K6J5",54516,"Firm",2161600,NULL,NULL,"Detached Garage (2)",2,"Single Family","Alberta","51.062214027","-114.13937071","T2N3A6"
154,"1710 35 Avenue SW|Calgary, Alberta T2T2C9",3,4,"Sam Patel",403,8300331,899900,"AlternateFeatureSheetWebsite",1,"https://unbranded.youriguide.com/1709_34_ave_sw_calgary_ab/",NULL,"A2058708","House",3,"2561.88 sqft",NULL,1665749,NULL,"Associate","eXp Realty","700 - 1816 Crowchild Trail NW|CALGARY, Alberta T2M3Y7",275497,"Firm",2627653,NULL,NULL,"Garage, Heated Garage, Underground",2,"Single Family","Alberta","51.022907431","-114.101086346","T2T2C9"
173,"347 Falshire Drive NE|Calgary, Alberta T3J1T8",3,3,"Preeti Sudhakar Pawar",403,4777744,439900,NULL,NULL,NULL,NULL,"A2058767","House",2,"1113.97 sqft",NULL,2157071,NULL,"Associate","CENTURY 21 BRAVO REALTY","3009 - 23 STREET N.E.|CALGARY, Alberta T2E7A4",54563,"Firm",2502882,NULL,NULL,"None",2,"Single Family","Alberta","51.107621723","-113.937132171","T3J1T8"
129,"14 Vienna Close|Red Deer, Alberta T4R0P1",3,2,"Brad Granlund",403,3022737,689900,"VideoTourWebsite",2,"https://my.matterport.com/show/?m=c7aMpYxixQu","Matterport","A2059044","House",NULL,"1770 sqft",NULL,1394159,NULL,"Broker","RCR - Royal Carpet Realty Ltd.","3735 - 44th Avenue|Red Deer, Alberta T4N3H4",48175,"Firm",3427700,NULL,NULL,"Concrete, Attached Garage (2)",4,"Single Family","Alberta","52.234978748","-113.745492167","T4R0P1"
143,"132 Midtown Court|Airdrie, Alberta T4B4E4",3,3,"Brad Walker",587,9173957,540000,"VideoTourWebsite",2,"https://youriguide.com/132_midtown_ct_sw_airdrie_ab/","iGuide","A2059090","Duplex",2,"1534.63 sqft",NULL,2044782,NULL,"Associate","REAL BROKER","#700, 1816 CROWCHILD TRAIL NW|CALGARY, Alberta T2M3Y7",291033,"Firm",6236900,NULL,NULL,"Concrete, Attached Garage (1)",2,"Single Family","Alberta","51.284680392","-114.021722992","T4B4E4"
152,"103, 230 21 Avenue SW|Calgary, Alberta T2S0G6",1,1,"David M. Jablonski",403,9755915,315000,"VideoTourWebsite",2,"https://youtu.be/xlND7hAvnDI","Youtube","A2059214","Apartment",3,"965.79 sqft",NULL,1734726,NULL,"Associate","RE/MAX FIRST","115, 8820 BLACKFOOT TRAIL S.E.|CALGARY, Alberta T2J3J1",54575,"Firm",2782900,NULL,NULL,NULL,NULL,"Single Family","Alberta","51.034546387","-114.067840698","T2S0G6"
252,"8926 91 Street|Grande Prairie, Alberta T8X0C4",4,2,"Donna Wilson",780,2282224,219900,NULL,NULL,NULL,NULL,"A2059347","Manufactured Home/Mobile",1,"1520 sqft",NULL,1961533,NULL,"Associate","Sutton Group Grande Prairie Professionals","201 11731 105 Street|Grande Prairie, Alberta T8V8L1",48823,"Firm",5327701,NULL,NULL,"Parking Pad",2,"Single Family","Alberta","55.161917752","-118.768495633","T8X0C4"
150,"67, 5 Acadia Road W|Lethbridge, Alberta T1K4C1",2,1,"RICCARDO MAGLIOCCO",403,7956111,181400,"VideoTourWebsite",2,"https://unbranded.youriguide.com/67_5_acadia_rd_w_lethbridge_ab/","iGuide","A2059526","Row / Townhouse",NULL,"518 sqft",NULL,1394454,NULL,"Associate","Grassroots Realty Group","1602 - 3 Avenue South|Lethbridge, Alberta T1J0L2",294007,"Firm",7777276,NULL,NULL,"Other",1,"Single Family","Alberta","49.6730264","-112.8680986","T1K4C1"
269,"60 Val Gardena Court SW|Calgary, Alberta T3H0L4",5,4,"James Zhan",403,3664998,1049900,NULL,NULL,NULL,NULL,"A2059584","House",2,"2350.2 sqft",NULL,1910584,NULL,"Associate","GRAND REALTY","Unit 24, 2333 - 18 Ave NE|CALGARY, Alberta T2E8T6",271404,"Firm",4603888,NULL,NULL,"Attached Garage (2)",4,"Single Family","Alberta","51.030681233","-114.217224646","T3H0L4"
270,"5520 53 Street|Eckville, Alberta T0M0X0",3,2,"Sandi Hallgren",403,3188393,299900,"VideoTourWebsite",2,"https://youriguide.com/5520_53_st_eckville_ab","iGuide","A2059620","House",NULL,"1015.88 sqft",NULL,1799385,NULL,"Associate","RE/MAX real estate central alberta - Sylvan Lake","1, 4914 - 50 Avenue|Sylvan Lake, Alberta T4S1C9",48014,"Firm",8872217,NULL,NULL,"Detached Garage (2)",2,"Single Family","Alberta","52.364718841","-114.377166535","T0M0X0"
50,"2110, 2330 Fish Creek Boulevard SW|Calgary, Alberta T2Y0L1",2,2,"Josie Novak",403,8501545,749800,"VideoTourWebsite",2,"https://unbranded.youriguide.com/2110_2330_fish_creek_blvd_sw_calgary_ab/","iGuide","A2059639","Apartment",4,"1368.72 sqft",NULL,1446175,NULL,"Associate","RE/MAX REAL ESTATE (CENTRAL)","5211 4 Street NE|CALGARY, Alberta T2K6J5",54516,"Firm",2161600,NULL,NULL,"Garage, Heated Garage, Underground",2,"Single Family","Alberta","50.921905983","-114.114627903","T2Y0L1"
194,"97 Sunwood Crescent SW|Medicine Hat, Alberta T1B4Y7",3,3,"WAYNE SCHLENKER",403,5484565,519900,NULL,NULL,NULL,NULL,"A2059650","House",2,"1951 sqft",NULL,1400922,NULL,"Associate","ROYAL LEPAGE COMMUNITY REALTY","1202 Southview Dr. SE|MEDICINE HAT, Alberta T1B4B6",49112,"Firm",5284222,NULL,NULL,"Attached Garage (2)",4,"Single Family","Alberta","49.99859261","-110.690601689","T1B4Y7"
247,"45 Birch Glen|Okotoks, Alberta T1S0L6",1,2,"Jeff Jackson",403,4645333,721000,"AlternateFeatureSheetWebsite",1,"https://bode.ca/listings/18065301",NULL,"A2059672","House",1,"1269 sqft",NULL,2075600,NULL,"Broker","Bode Platform Inc.","1709 - 21 Avenue SW|Calgary, Alberta T2T0N2",285347,"Firm",6023307,NULL,NULL,"Attached Garage (2)",4,"Single Family","Alberta","50.734747831","-113.985381508","T1S0L6"
283,"729 Taylor Road SE|Medicine Hat, Alberta T1B4A5",5,3,"ELIZABETH MCNALLY",403,5815100,574900,"VideoTourWebsite",2,"https://my.matterport.com/show/?m=UP35EPM5gYp","Matterport","A2059710","House",1,"1789 sqft",NULL,1496660,NULL,"Associate","REAL BROKER","373 ABERDEEN STREET SE|Medicine Hat, Alberta T1A0R3",291995,"Firm",6236900,NULL,NULL,"Attached Garage (2)",6,"Single Family","Alberta","49.992195101","-110.62578355","T1B4A5"
27,"4809 58th Avenue|High Prairie, Alberta T0G1E0",5,2,"Misty Gaudet",780,5230186,249000,NULL,NULL,NULL,NULL,"A2059720","House",1,"1272 sqft",NULL,2023664,NULL,"Associate","Grassroots Realty Group Ltd.","8805 Resources Road|Grande Prairie, Alberta T8V3A6",280501,"Firm",4776687,NULL,NULL,"Carport",4,"Single Family","Alberta","55.437993987","-116.489345899","T0G1E0"
466,"1320 & 1324 1A Avenue SE|Slave Lake, Alberta T0G2A3",5,4,"JULIE BRANDLE",780,8490940,769900,"VideoTourWebsite",2,"https://unbranded.youriguide.com/1320_1a_ave_se_slave_lake_ab/","iGuide","A2059815","House",2,"2622 sqft",NULL,1678563,NULL,"Broker","ROYAL LEPAGE PROGRESSIVE RLTY","401 Main Street N.E.;  P.O. Box 507|Slave Lake, Alberta T0G2A0",127111,"Firm",8053111,NULL,NULL,"Exposed Aggregate, Other, Parking Pad, RV, Attached Garage (3)",8,"Single Family","Alberta","55.2795839","-114.7567045","T0G2A3"
537,"107 St Patricks Drive|Brantford, Ontario N3T6M5",4,2,"Paul Makarenko",905,5451188,699900,NULL,NULL,NULL,NULL,"H4166990","House",NULL,"1132 sqft","1132 sqft",1829888,NULL,"Salesperson","RE/MAX Escarpment Realty Inc.","860 Queenston Road Unit 4B|Stoney Creek, Ontario L8G4A8",284640,"Firm",5451188,NULL,NULL,"Attached Garage",3,"Single Family","Ontario","43.125652","-80.295683","N3T6M5"
271,"51 Otterbury Avenue|Red Deer, Alberta T4N4Z8",4,2,"Shilo Reardan",403,3505562,389999,"VideoTourWebsite",2,"https://unbranded.youriguide.com/51_otterbury_ave_red_deer_ab/","iGuide","A2059816","House",NULL,"1683.58 sqft",NULL,1888754,NULL,"Associate","Coldwell Banker Ontrack Realty","103, 232 Spruce Street|Red Deer County, Alberta T4E1B4",48049,"Firm",3433344,NULL,NULL,"Attached Garage (2)",2,"Single Family","Alberta","52.2715337","-113.8378846","T4N4Z8"
331,"10921 92A Street|Grande Prairie, Alberta T8V3M2",4,2,"Cory Pelchat",780,9339938,289000,NULL,NULL,NULL,NULL,"A2059848","House",1,"913 sqft",NULL,1930440,NULL,"Associate","Grassroots Realty Group Ltd.","8805 Resources Road|Grande Prairie, Alberta T8V3A6",280501,"Firm",4776687,NULL,NULL,"Concrete, Detached Garage (2), Other, Parking Pad",3,"Single Family","Alberta","55.1794287","-118.769959","T8V3M2"
272,"105, 4814 46 Street|Red Deer, Alberta T4N1N1",1,1,"Ryan Philip",403,5059941,64900,NULL,NULL,NULL,NULL,"A2059851","Apartment",3,"605 sqft",NULL,2080892,NULL,"Associate","CIR Realty","2, 4405 - 52 Avenue|Red Deer, Alberta T4N6S4",272884,"Firm",3583883,NULL,NULL,NULL,NULL,"Single Family","Alberta","52.265509421","-113.810019605","T4N1N1"
246,"72 Wildrose Drive|Sylvan Lake, Alberta T4S2L1",2,2,"Viviana Dal Cengio",403,5984053,339000,"VideoTourWebsite",2,"https://unbranded.youriguide.com/72_wildrose_drive_sylvan_lake_ab/","iGuide","A2059854","House",NULL,"1075.22 sqft",NULL,2069132,NULL,"Associate","Real Broker","4915 - 54 Street|Red Deer, Alberta T4N2G7",292325,"Firm",6236900,NULL,NULL,"Other, RV",2,"Single Family","Alberta","52.3141745","-114.1187251","T4S2L1"
169,"9822 91 Avenue|Grande Prairie, Alberta T8V0G2",4,2,"Heather Coney",780,9338676,259900,NULL,NULL,NULL,NULL,"A2059859","House",1,"960 sqft",NULL,2073384,NULL,"Associate","RE/MAX Grande Prairie","10114-100 St.|Grande Prairie, Alberta T8V2L9",48822,"Firm",5384747,NULL,NULL,"Detached Garage (1)",3,"Single Family","Alberta","55.1617914","-118.7897448","T8V0G2"
144,"4618 Marcombe Way NE|Calgary, Alberta T2A3G7",4,3,"Roberto C. Argenal",403,6715407,424900,NULL,NULL,NULL,NULL,"A2059864","House",1,"1584.06 sqft",NULL,1448269,NULL,"Associate","eXp Realty","700 - 1816 Crowchild Trail NW|CALGARY, Alberta T2M3Y7",275497,"Firm",2627653,NULL,NULL,"Detached Garage (1)",1,"Single Family","Alberta","51.061334681","-113.967240884","T2A3G7"
138,"9109 94 Ave.|Lac La Biche, Alberta T0A2C0",4,2,"BONNIE CADIEUX-PIQUETTE",780,6238616,324500,"VideoTourWebsite",2,"https://youriguide.com/9109_94_ave_lac_la_biche_ab/","iGuide","A2059875","House",1,"1042 sqft",NULL,2020019,NULL,"Associate","RE/MAX LA BICHE REALTY","PO BOX 312, 10214-101 Ave|Lac La Biche, Alberta T0A2C0",115305,"Firm",6232514,NULL,NULL,"Attached Garage (2), Other",4,"Single Family","Alberta","54.76748","-111.960964","T0A2C0"
218,"#23 54126 Range Road 52|Rural Lac Ste. Anne County, Alberta T0E0L0",2,2,"Allison D. Steed",587,3416627,339900,NULL,NULL,NULL,NULL,"E4346534","House",1,"104.05 m2",NULL,2022318,NULL,"Associate","Exp Realty","1400-10665 Jasper Ave NW|Edmonton, Alberta T5J3S9",283363,"Firm",2627653,NULL,NULL,"Detached Garage, RV",NULL,"Single Family","Alberta","53.6521793416757","-114.645000716919","T0E0L0"
245,"8128 225 ST NW|Edmonton, Alberta T5T7X4",3,3,"Gino Daniele",780,2890136,549800,NULL,NULL,NULL,NULL,"E4346535","House",NULL,"166.74 m2",NULL,1990918,NULL,"Associate","RE/MAX Elite","8104 160 Ave NW|Edmonton, Alberta T5Z3J8",67175,"Firm",4064000,NULL,NULL,"Attached Garage, Oversize",4,"Single Family","Alberta","53.514867130724","-113.705052817791","T5T7X4"
217,"20469 HWY 15|Rural Strathcona County, Alberta T8L4B1",3,2,"Mark A. Malcolm",780,9516258,1695000,NULL,NULL,NULL,NULL,"E4346536","House",1,"113.52 m2",NULL,1767622,NULL,"Associate","RE/MAX River City","100-10328 81 Ave NW|Edmonton, Alberta T6E1X2",67130,"Firm",4397000,NULL,NULL,"Detached Garage, See Remarks",NULL,"Single Family","Alberta","53.7738125","-112.946499169312","T8L4B1"
244,"11 Nettle CR|St. Albert, Alberta T8N7Z7",3,3,"Kelley Hajar",780,9651250,539900,NULL,NULL,NULL,NULL,"E4346537","House",2,"192 m2",NULL,2006527,NULL,"Associate","Royal Lepage Premier Real Estate","203-45 St. Thomas St|St Albert, Alberta T8N6Z1",267287,"Firm",4585595,NULL,NULL,"Attached Garage",NULL,"Single Family","Alberta","53.6584429","-113.665325530688","T8N7Z7"
243,"1012 LAKEWOOD RD N NW|Edmonton, Alberta T6K3C1",4,2,"Bernie Chu",780,9086138,359900,NULL,NULL,NULL,NULL,"E4346538","House",1,"91.32 m2",NULL,2086821,NULL,"Associate","RE/MAX Elite","302-5083 Windermere Blvd SW|Edmonton, Alberta T6W0J5",277440,"Firm",4064000,NULL,NULL,"Detached Garage",NULL,"Single Family","Alberta","53.4616339093529","-113.452111664418","T6K3C1"
242,"21 Currant CR|Fort Saskatchewan, Alberta T8L0R9",3,3,"Irene Zucht",780,9187408,389900,"VideoTourWebsite",2,"https://my.matterport.com/show/?m=s46PDoJqudz","Matterport","E4346539","House",2,"117.98 m2",NULL,1479780,NULL,"Associate","RE/MAX Elite","116-150 Chippewa Rd|Sherwood Park, Alberta T8A6A2",273090,"Firm",4644100,NULL,NULL,"Detached Garage",NULL,"Single Family","Alberta","53.6770297304873","-113.256397874205","T8L0R9"
216,"75 53103 RGE RD 14|Rural Parkland County, Alberta T7Y2T3",2,3,"Kyla M. Suder",780,9188026,447500,"VideoTourWebsite",2,"https://youriguide.com/75_53103_range_rd_14_carvel_ab/","iGuide","E4346540","House",2,"103.07 m2",NULL,1893661,NULL,"Associate","RE/MAX PREFERRED CHOICE","4-16 Nelson Dr.|Spruce Grove, Alberta T7X3X3",286214,"Firm",9628580,NULL,NULL,"Detached Garage",8,"Single Family","Alberta","53.5571772833342","-114.092739253906","T7Y2T3"
241,"13536 67 ST NW|Edmonton, Alberta T5C0C8",4,4,"Terry N. Taschuk",780,2386300,264900,NULL,NULL,NULL,NULL,"E4346541","House",1,"93.92 m2",NULL,1479456,NULL,"Associate","MaxWell Polaris","4107 99 St NW|Edmonton, Alberta T6E3N4",67122,"Firm",4506300,NULL,NULL,"Detached Garage, Oversize, Carport",6,"Single Family","Alberta","53.5975772823553","-113.444728190738","T5C0C8"
240,"3940 33 ST NW|Edmonton, Alberta T6T1J7",4,3,"Brent MacIntosh",780,4640075,450000,NULL,NULL,NULL,NULL,"E4346542","House",NULL,"118.25 m2",NULL,1478604,NULL,"Associate","RE/MAX River City","100-10328 81 Ave NW|Edmonton, Alberta T6E1X2",67130,"Firm",4397000,NULL,NULL,"Attached Garage",NULL,"Single Family","Alberta","53.4749435710563","-113.391491393254","T6T1J7"
239,"2049 REDTAIL CM NW|Edmonton, Alberta T5S0H3",3,3,"Bill Hatton",780,2337283,509900,"AlternateFeatureSheetWebsite",1,"http://www.livhawksridge.com/",NULL,"E4346544","House",2,"185.31 m2",NULL,1949415,NULL,"Associate","Liv Real Estate","18831 111 Ave NW|Edmonton, Alberta T5S2X4",67004,"Firm",4868655,NULL,NULL,"Attached Garage",4,"Single Family","Alberta","53.5878292101573","-113.690767806746","T5S0H3"
